Type,Date,Num,Name,Item,Description,Sales Tax Code,Qty,Amount,Product Category,Rep,PONumber,Memo,QBTxnID
Invoice,2021-04-22,AS008849,Kandy General Hospital,Labour Charges,LAN to LAN VPN Connection per Monthly Charges,Non,1,0.00,,AS,,Invoice Cancelled - Adviced by Mrs. Ayesha,614-1619159486
Invoice,2021-04-22,AS008849,Kandy General Hospital,Item,"1 . VPN Connection between NHK and remote
location
2. Customer required to provide Broadband
connection
3. Includes 2 x Rental Firewalls",Taxable Sales,1,0,,AS,,Invoice Cancelled - Adviced by Mrs. Ayesha,614-1619159486
Invoice,2021-04-22,AS008849,Kandy General Hospital,Item,Item,Taxable Sales,1,0,,AS,,Invoice Cancelled - Adviced by Mrs. Ayesha,614-1619159486
Invoice,2021-04-22,AS008849,Kandy General Hospital,Item,Item,Taxable Sales,1,0,,AS,,Invoice Cancelled - Adviced by Mrs. Ayesha,614-1619159486
Invoice,2021-04-22,AS008849,Kandy General Hospital,Item,2nd March 2021 to 2nd April 2021,Taxable Sales,1,0,,AS,,Invoice Cancelled - Adviced by Mrs. Ayesha,614-1619159486
Invoice,2021-04-23,AS008850,Pacific Manning Agency Colombo(Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,,,61C-1619159998
Invoice,2021-04-23,AS008850,Pacific Manning Agency Colombo(Pvt) Ltd,MA,IT Backup System Maintenance Agreement For One Year,Non,1,22638.00,,A,,,61C-1619159998
Invoice,2021-04-23,AS008850,Pacific Manning Agency Colombo(Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,,,61C-1619159998
Invoice,2021-04-23,AS008850,Pacific Manning Agency Colombo(Pvt) Ltd,Item,Synology  NAS DS216se,Taxable Sales,1,0.00,,A,,,61C-1619159998
Invoice,2021-04-23,AS008850,Pacific Manning Agency Colombo(Pvt) Ltd,Item,S/N 15B0NDN245600,Taxable Sales,1,0,,A,,,61C-1619159998
Invoice,2021-04-23,AS008850,Pacific Manning Agency Colombo(Pvt) Ltd,Item,2 TB Desktop Hard Dive,Taxable Sales,2,0.00,,A,,,61C-1619159998
Invoice,2021-04-23,AS008850,Pacific Manning Agency Colombo(Pvt) Ltd,Item,"S/N  W4Z2QC9F , W4Z2QBY9",Taxable Sales,1,0,,A,,,61C-1619159998
Invoice,2021-04-23,AS008850,Pacific Manning Agency Colombo(Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,,,61C-1619159998
Invoice,2021-04-23,AS008850,Pacific Manning Agency Colombo(Pvt) Ltd,Item,From 15th March 2021 To 14th March 2022,Taxable Sales,1,0,,A,,,61C-1619159998
Invoice,2021-04-23,AS008851,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,642-1619171524
Invoice,2021-04-23,AS008851,STATEMAN HATS (Pvt) LTD.,MA,Single Internet Connection,Non,1,8000.00,,AS,,,642-1619171524
Invoice,2021-04-23,AS008851,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,642-1619171524
Invoice,2021-04-23,AS008851,STATEMAN HATS (Pvt) LTD.,Item,01st April 2021 To 30th April 2021,Taxable Sales,1,0,,AS,,,642-1619171524
Invoice,2021-04-23,AS008851,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,642-1619171524
Invoice,2021-04-23,AS008852,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,649-1619171580
Invoice,2021-04-23,AS008852,STATEMAN HATS (Pvt) LTD.,Services,Anti Spam Service,Non,1,3000.00,,AS,,,649-1619171580
Invoice,2021-04-23,AS008852,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,649-1619171580
Invoice,2021-04-23,AS008852,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,649-1619171580
Invoice,2021-04-23,AS008852,STATEMAN HATS (Pvt) LTD.,Item,01st April 2021 To 30th April 2021,Taxable Sales,1,0,,AS,,,649-1619171580
Invoice,2021-04-23,AS008853,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,650-1619171634
Invoice,2021-04-23,AS008853,STATEMAN HATS (Pvt) LTD.,MA,Monthly Maintenance Charges,Non,1,22000.00,,AS,,,650-1619171634
Invoice,2021-04-23,AS008853,STATEMAN HATS (Pvt) LTD.,Item,(Monthly Maintenance Trutex & Statesmanhats Backup Connections),Taxable Sales,1,0,,AS,,,650-1619171634
Invoice,2021-04-23,AS008853,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,650-1619171634
Invoice,2021-04-23,AS008853,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,650-1619171634
Invoice,2021-04-23,AS008853,STATEMAN HATS (Pvt) LTD.,Item,01st April 2021 To 30th April 2021,Taxable Sales,1,0,,AS,,,650-1619171634
Invoice,2021-04-23,AS008854,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,658-1619171675
Invoice,2021-04-23,AS008854,STATEMAN HATS (Pvt) LTD.,MA,Maintenance Contract for 58 PC's,Non,1,75000.00,,AS,,,658-1619171675
Invoice,2021-04-23,AS008854,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,658-1619171675
Invoice,2021-04-23,AS008854,STATEMAN HATS (Pvt) LTD.,Item,01st April 2021 To 30th April 2021,Taxable Sales,1,0,,AS,,,658-1619171675
Invoice,2021-04-23,AS008854,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,658-1619171675
Invoice,2021-04-23,AS008855,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,65F-1619171848
Invoice,2021-04-23,AS008855,LANKA COMMODITY BROKERS LTD,Host Email,"5GB Storage Space
100GB Transfer Bandwidth
1 Nos Fixed IP. (Clean)
SPF/ DKIM Supported
Spam Assassin Inbuilt
Ultimated Email Addresses Within Storage Space
UP to 3000 Outbound Emails per Hour
CPanel - Account Management Panel
Whitelisting of Existing Load Balanced Costomer IP's
Linux Based Servers on Tier1 US Based Datacenters",Non,1,9800.00,,AS,,,65F-1619171848
Invoice,2021-04-23,AS008855,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,65F-1619171848
Invoice,2021-04-23,AS008855,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,65F-1619171848
Invoice,2021-04-23,AS008855,LANKA COMMODITY BROKERS LTD,Item,01st April 2021 To 30th April 2021,Taxable Sales,1,0,,AS,,,65F-1619171848
Invoice,2021-04-23,AS008856,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,666-1619171886
Invoice,2021-04-23,AS008856,LANKA COMMODITY BROKERS LTD,Services,Anti Spam Service,Non,1,5000.00,,AS,,,666-1619171886
Invoice,2021-04-23,AS008856,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,666-1619171886
Invoice,2021-04-23,AS008856,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,666-1619171886
Invoice,2021-04-23,AS008856,LANKA COMMODITY BROKERS LTD,Item,01st April 2021 To 30th April 2021,Taxable Sales,1,0,,AS,,,666-1619171886
Invoice,2021-04-23,AS008857,CHINT Energy (Pvt) ltd,Item,Item,Taxable Sales,1,0,,AS,,,66D-1619172009
Invoice,2021-04-23,AS008857,CHINT Energy (Pvt) ltd,Host Email, Hosting Email & Website,Non,1,4477.50,,AS,,,66D-1619172009
Invoice,2021-04-23,AS008857,CHINT Energy (Pvt) ltd,Item,20GB Storage USD 22.50 x 199/-,Taxable Sales,1,0,,AS,,,66D-1619172009
Invoice,2021-04-23,AS008857,CHINT Energy (Pvt) ltd,Item,Item,Taxable Sales,1,0,,AS,,,66D-1619172009
Invoice,2021-04-23,AS008857,CHINT Energy (Pvt) ltd,Item,01st April 2021 To 30th April 2021,Taxable Sales,1,0,,AS,,,66D-1619172009
Invoice,2021-04-23,AS008857,CHINT Energy (Pvt) ltd,Item,Item,Taxable Sales,1,0,,AS,,,66D-1619172009
Invoice,2021-04-23,AS008857,CHINT Energy (Pvt) ltd,Acronis,Acronis Cloud Backup,Non,1,5000.00,,AS,,,66D-1619172009
Invoice,2021-04-23,AS008857,CHINT Energy (Pvt) ltd,Item,25GB Monthly,Taxable Sales,1,0,,AS,,,66D-1619172009
Invoice,2021-04-23,AS008857,CHINT Energy (Pvt) ltd,Item,Item,Taxable Sales,1,0,,AS,,,66D-1619172009
Invoice,2021-04-23,AS008857,CHINT Energy (Pvt) ltd,Item,01st April 2021 To 30th April 2021,Taxable Sales,1,0,,AS,,,66D-1619172009
Invoice,2021-04-23,AS008858,Paan Paan,Item,Item,Taxable Sales,1,0,,AS,,,67A-1619172357
Invoice,2021-04-23,AS008858,Paan Paan,Acronis,Acronic Server Backup,Non,1,2000.00,,AS,,,67A-1619172357
Invoice,2021-04-23,AS008858,Paan Paan,Item,Item,Taxable Sales,1,0,,AS,,,67A-1619172357
Invoice,2021-04-23,AS008858,Paan Paan,Item,Item,Taxable Sales,1,0,,AS,,,67A-1619172357
Invoice,2021-04-23,AS008858,Paan Paan,Item,01st April 2021 To 30th April 2021,Taxable Sales,1,0,,AS,,,67A-1619172357
Invoice,2021-04-23,AS008859,Fazaal Ceramics,Item,Item,Taxable Sales,1,0,,AS,,,681-1619172514
Invoice,2021-04-23,AS008859,Fazaal Ceramics,Hosting,"Hosting (4Core, 320GB SSD, 16GB RAM, Win 2016)",Non,1,40000.00,,AS,,,681-1619172514
Invoice,2021-04-23,AS008859,Fazaal Ceramics,Item,(USD 200 x 200.00 Per Month),Taxable Sales,1,0,,AS,,,681-1619172514
Invoice,2021-04-23,AS008859,Fazaal Ceramics,Item,Item,Taxable Sales,1,0,,AS,,,681-1619172514
Invoice,2021-04-23,AS008859,Fazaal Ceramics,Item,01st April 2021 To 30th April 2021,Taxable Sales,1,0,,AS,,,681-1619172514
Invoice,2021-04-23,AS008859,Fazaal Ceramics,Item,Item,Taxable Sales,1,0,,AS,,,681-1619172514
Invoice,2021-04-24,AS008860,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AS,PO-1007312,,68B-1619244800
Invoice,2021-04-24,AS008860,Barclays Computers (Pvt) Ltd,Synology:DS220J,Synology NAS DS220j 2 Bay NAS,Non,2,70000.00,Synology,AS,PO-1007312,,68B-1619244800
Invoice,2021-04-24,AS008860,Barclays Computers (Pvt) Ltd,Item,"S/N   20C0RKRMB09BG		
         20C0RKRKQRW90		
",Taxable Sales,1,0,,AS,PO-1007312,,68B-1619244800
Invoice,2021-04-24,AS008860,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AS,PO-1007312,,68B-1619244800
Invoice,2021-04-24,AS008860,Barclays Computers (Pvt) Ltd,Item,Warranty 2 Years on NAS Unit,Taxable Sales,1,0,,AS,PO-1007312,,68B-1619244800
Invoice,2021-04-27,AS008861,Avian,Item,Item,Taxable Sales,1,0,,A,PO-D/21/0000051,,6CA-1619514185
Invoice,2021-04-27,AS008861,Avian,HDD:10 TB ENT SATA,"10TB Seagate Enterprise Hard Drive
S/N ZA2DW4MS	
        ZA2DW3A9",Non,2,146000.00,HDD,A,PO-D/21/0000051,,6CA-1619514185
Invoice,2021-04-27,AS008861,Avian,Item,Item,Taxable Sales,1,0,,A,PO-D/21/0000051,,6CA-1619514185
Invoice,2021-04-27,AS008861,Avian,Item,Item,Taxable Sales,1,0,,A,PO-D/21/0000051,,6CA-1619514185
Invoice,2021-04-27,AS008861,Avian,Item,Warranty 3 Years Hard Drives,Taxable Sales,1,0,,A,PO-D/21/0000051,,6CA-1619514185
Invoice,2021-04-27,AS008861,Avian,Item,Item,Taxable Sales,1,0,,A,PO-D/21/0000051,,6CA-1619514185
Invoice,2021-04-27,AS008861,Avian,Item,PO-D/21/0000051,Taxable Sales,1,0,,A,PO-D/21/0000051,,6CA-1619514185
Invoice,2021-04-28,AS008862,Mr. Arshad Milhar,Item,Item,Taxable Sales,1,0,,AS,,,798-1619610166
Invoice,2021-04-28,AS008862,Mr. Arshad Milhar,LAPTOP,"Dell Inspiron 3501 11th Gen i3  Laptop
S/N 4QRSGB3",Non,1,95000.00,,AS,,,798-1619610166
Invoice,2021-04-28,AS008862,Mr. Arshad Milhar,Item,Item,Taxable Sales,1,0,,AS,,,798-1619610166
Invoice,2021-04-28,AS008862,Mr. Arshad Milhar,Item,Item,Taxable Sales,1,0,,AS,,,798-1619610166
Invoice,2021-04-28,AS008862,Mr. Arshad Milhar,Item,Spec -,Taxable Sales,1,0,,AS,,,798-1619610166
Invoice,2021-04-28,AS008862,Mr. Arshad Milhar,Item,8 GB RAM,Taxable Sales,1,0,,AS,,,798-1619610166
Invoice,2021-04-28,AS008862,Mr. Arshad Milhar,Item,1 TB Hard Drive,Taxable Sales,1,0,,AS,,,798-1619610166
Invoice,2021-04-28,AS008862,Mr. Arshad Milhar,Item,Windows 10,Taxable Sales,1,0,,AS,,,798-1619610166
Invoice,2021-04-28,AS008862,Mr. Arshad Milhar,Item,Item,Taxable Sales,1,0,,AS,,,798-1619610166
Invoice,2021-04-28,AS008862,Mr. Arshad Milhar,Item,Warranty 2 Years,Taxable Sales,1,0,,AS,,,798-1619610166
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,Item,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,MA,Extended Warranty  Agreement,Non,1,383557.00,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,Item,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,Unit 01 - Ds1512+,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,S/N C2KAN00792,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,NAS & Hard Drive Expiry - 2022-03-30,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,Item,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,Unit 02 - DS1511+,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,S/N ACJ4N01782,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,NAS & Hard Drive Expiry - 2022-02-24,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,Item,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,Unit 02 - DS1512+,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,S/N D1LBN00681,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008863,Ceylinco General Insurance Limited,Item,NAS & Hard Drive Expiry - 2022-05-31,Taxable Sales,1,0,,AS,,,7C7-1619685230
Invoice,2021-04-29,AS008864,Base Hp (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PUR14188,,7E0-1619689228
Invoice,2021-04-29,AS008864,Base Hp (Pvt) Ltd,HDD:2 TB NAS,"2 TB Seagate Ironwolf NAS Hard Drive
S/N Z529BD0Y",Non,1,20100.00,HDD,A,PUR14188,,7E0-1619689228
Invoice,2021-04-29,AS008864,Base Hp (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PUR14188,,7E0-1619689228
Invoice,2021-04-29,AS008864,Base Hp (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PUR14188,,7E0-1619689228
Invoice,2021-04-29,AS008864,Base Hp (Pvt) Ltd,Item,Warranty 3 Years On Hard Drives,Taxable Sales,1,0,,A,PUR14188,,7E0-1619689228
Invoice,2021-04-29,AS008865,Softlogic Information Technologies (Pvt),Item,Item,Taxable Sales,1,0,,A,LOPO026626,,7E7-1619689382
Invoice,2021-04-29,AS008865,Softlogic Information Technologies (Pvt),HDD:4 TB NAS HDD,"4 TB Seagate Ironwolf NAS Hard Drive
S/N ZGY9787X	
        ZGY978ZW	
        ZGY978ZR	
        ZGY9796E",Non,4,124000.00,HDD,A,LOPO026626,,7E7-1619689382
Invoice,2021-04-29,AS008865,Softlogic Information Technologies (Pvt),Item,Item,Taxable Sales,1,0,,A,LOPO026626,,7E7-1619689382
Invoice,2021-04-29,AS008865,Softlogic Information Technologies (Pvt),Item,Item,Taxable Sales,1,0,,A,LOPO026626,,7E7-1619689382
Invoice,2021-04-29,AS008865,Softlogic Information Technologies (Pvt),Item,Item,Taxable Sales,1,0,,A,LOPO026626,,7E7-1619689382
Invoice,2021-04-29,AS008865,Softlogic Information Technologies (Pvt),Item,Warranty 3 Years On Hard Drives,Taxable Sales,1,0,,A,LOPO026626,,7E7-1619689382
Invoice,2021-04-29,AS008866,Redline Technologies,Item,Item,Taxable Sales,1,0,,AS,,,7F7-1619696318
Invoice,2021-04-29,AS008866,Redline Technologies,Synology:DS1821+,Synology NAS DS1821+  8 Bay NAS,Non,1,215100.00,Synology,AS,,,7F7-1619696318
Invoice,2021-04-29,AS008866,Redline Technologies,Item,"S/N  2130SKRA7Y22S		
",Taxable Sales,1,0,,AS,,,7F7-1619696318
Invoice,2021-04-29,AS008866,Redline Technologies,HDD:8TB  ENT SATA,8 TB Enterprise Hard Drive,Non,7,336000.00,HDD,AS,,,7F7-1619696318
Invoice,2021-04-29,AS008866,Redline Technologies,Item,"S/N  WSD0XSC1		
         WSD0Z0D5		
         WSD0XT5E		
         WSD0Z3KK		
         WSD0XSXZ		
         WSD0XS2X		
         WSD0Z0ND		
         		
",Taxable Sales,1,0,,AS,,,7F7-1619696318
Invoice,2021-04-29,AS008866,Redline Technologies,Item,Warranty 3 Years on NAS & Hard Drive,Taxable Sales,1,0,,AS,,,7F7-1619696318
Invoice,2021-04-30,AS008867,Avian,Item,Item,Taxable Sales,1,0,,A,PO-D/21/0000063,,7FF-1619763581
Invoice,2021-04-30,AS008867,Avian,Synology:RX1217RP,"Synology RX1217 RP  12 Bay Expansion
S/N 2040O4N227100",Non,1,428700.00,Synology,A,PO-D/21/0000063,,7FF-1619763581
Invoice,2021-04-30,AS008867,Avian,Item,Item,Taxable Sales,1,0,,A,PO-D/21/0000063,,7FF-1619763581
Invoice,2021-04-30,AS008867,Avian,HDD:10 TB ENT SATA,"10TB Seagate Enterprise Hard Drive
S/N ZA2DVXMJ	
        ZA2DW5AZ	
        ZLW02RVV",Non,3,214500.00,HDD,A,PO-D/21/0000063,,7FF-1619763581
Invoice,2021-04-30,AS008867,Avian,Item,Item,Taxable Sales,1,0,,A,PO-D/21/0000063,,7FF-1619763581
Invoice,2021-04-30,AS008867,Avian,Synology:2 U Sliding Rail Kit,2U Rail Kit,Non,1,0.00,Synology,A,PO-D/21/0000063,,7FF-1619763581
Invoice,2021-04-30,AS008867,Avian,Item,Item,Taxable Sales,1,0,,A,PO-D/21/0000063,,7FF-1619763581
Invoice,2021-04-30,AS008867,Avian,Item,Warranty 3 Years On Expantion Unit and Hard Drives,Taxable Sales,1,0,,A,PO-D/21/0000063,,7FF-1619763581
Invoice,2021-04-30,AS008867,Avian,Item,Item,Taxable Sales,1,0,,A,PO-D/21/0000063,,7FF-1619763581
Invoice,2021-04-30,AS008867,Avian,Item,Item,Taxable Sales,1,0,,A,PO-D/21/0000063,,7FF-1619763581
Invoice,2021-04-30,AS008867,Avian,Item,PO-D/21/0000063,Taxable Sales,1,0,,A,PO-D/21/0000063,,7FF-1619763581
Invoice,2021-04-30,AS008868,EITS,Item,Item,Taxable Sales,1,0,,,,,870-1620033915
Invoice,2021-04-30,AS008868,EITS,Synology:DS1821+,Synology NAS DS1821+ 8GB RAM 8Bay,Non,1,293670.00,Synology,,,,870-1620033915
Invoice,2021-04-30,AS008868,EITS,Synology:DS220+,Synology NAS DS220+ 2 Bay NAS,Non,1,68940.00,Synology,,,,870-1620033915
Invoice,2021-04-30,AS008868,EITS,Synology:DX517,Synology NAS DX517 5 Bay Expansion,Non,1,98370.00,Synology,,,,870-1620033915
Invoice,2021-04-30,AS008868,EITS,Item,Item,Taxable Sales,1,0,,,,,870-1620033915
Invoice,2021-04-30,AS008868,EITS,HDD:4 TB NAS HDD,4 TB Seagate Ironwolf NAS Hard Drive,Non,9,144000.00,HDD,,,,870-1620033915
Invoice,2021-04-30,AS008868,EITS,Item,Item,Taxable Sales,1,0,,,,,870-1620033915
Invoice,2021-04-30,AS008868,EITS,Discount,Discount,Non,1,-6300.00,,,,,870-1620033915
Invoice,2021-05-03,AS008869,NextGen Holdings,Item,Item,Taxable Sales,1,0,,AD,P100055,,875-1620034052
Invoice,2021-05-03,AS008869,NextGen Holdings,Synology:DS420j,"Synology NAS DS420j 4 Bay NAS
S/N 20B0S3REG47RV",Non,1,67000.00,Synology,AD,P100055,,875-1620034052
Invoice,2021-05-03,AS008869,NextGen Holdings,Item,Item,Taxable Sales,1,0,,AD,P100055,,875-1620034052
Invoice,2021-05-03,AS008869,NextGen Holdings,Item,Item,Taxable Sales,1,0,,AD,P100055,,875-1620034052
Invoice,2021-05-03,AS008869,NextGen Holdings,Item,Warranty 2 Years On NAS Unit,Taxable Sales,1,0,,AD,P100055,,875-1620034052
Invoice,2021-05-03,AS008870,NextGen Holdings,Item,Item,Taxable Sales,1,0,,AD,P100056,,87F-1620034576
Invoice,2021-05-03,AS008870,NextGen Holdings,HDD:4 TB NAS HDD,"4 TB Seagate Ironwolf NAS Hard Drive
S/N ZGY9792T	
        ZGY977MX	
",Non,2,59000.00,HDD,AD,P100056,,87F-1620034576
Invoice,2021-05-03,AS008870,NextGen Holdings,Item,Item,Taxable Sales,1,0,,AD,P100056,,87F-1620034576
Invoice,2021-05-03,AS008870,NextGen Holdings,Item,Warranty 3 Years On Hard Drives,Taxable Sales,1,0,,AD,P100056,,87F-1620034576
Invoice,2021-05-03,AS008870,NextGen Holdings,Item,Item,Taxable Sales,1,0,,AD,P100056,,87F-1620034576
Invoice,2021-05-03,AS008871,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,PO-24644,,886-1620036779
Invoice,2021-05-03,AS008871,STATEMAN HATS (Pvt) LTD.,Accs,Symbol Barcode Reader Battery Pack Repair,Non,2,18000.00,,AS,PO-24644,,886-1620036779
Invoice,2021-05-03,AS008871,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,PO-24644,,886-1620036779
Invoice,2021-05-03,AS008871,STATEMAN HATS (Pvt) LTD.,Item,1 Year Warranty,Taxable Sales,1,0,,AS,PO-24644,,886-1620036779
Invoice,2021-05-03,AS008871,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,PO-24644,,886-1620036779
Invoice,2021-05-03,AS008871,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,PO-24644,,886-1620036779
Invoice,2021-05-05,AS008872,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,PO-24622,,8BC-1620043115
Invoice,2021-05-05,AS008872,STATEMAN HATS (Pvt) LTD.,LAPTOP:HP,"HP Intel i3 10th Gen Laptop
S/N CND1113GLX",Non,1,136300.00,LAPTOP,AS,PO-24622,,8BC-1620043115
Invoice,2021-05-05,AS008872,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,PO-24622,,8BC-1620043115
Invoice,2021-05-05,AS008872,STATEMAN HATS (Pvt) LTD.,Item,"Spec - 
12GB RAM
500GB SSD
Windows 10 Home
Laptop BAG",Taxable Sales,1,0,,AS,PO-24622,,8BC-1620043115
Invoice,2021-05-05,AS008872,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,PO-24622,,8BC-1620043115
Invoice,2021-05-05,AS008872,STATEMAN HATS (Pvt) LTD.,Item,1 Year Warranty,Taxable Sales,1,0,,AS,PO-24622,,8BC-1620043115
Invoice,2021-05-05,AS008872,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,PO-24622,,8BC-1620043115
Invoice,2021-05-05,AS008872,STATEMAN HATS (Pvt) LTD.,Item,PO # - PO-24622,Taxable Sales,1,0,,AS,PO-24622,,8BC-1620043115
Invoice,2021-05-05,AS008873,Supervision Technology (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,,,A2A-1620190802
Invoice,2021-05-05,AS008873,Supervision Technology (Pvt) Ltd,Draytek:Vigor 2915,Draytek Vigor 2915 Security Appliance,Non,2,48000.00,Draytek,AD,,,A2A-1620190802
Invoice,2021-05-05,AS008873,Supervision Technology (Pvt) Ltd,Item,"S/N   213004353767		
          213004353769		
",Taxable Sales,1,0,,AD,,,A2A-1620190802
Invoice,2021-05-05,AS008873,Supervision Technology (Pvt) Ltd,Item,,Taxable Sales,1,0,,AD,,,A2A-1620190802
Invoice,2021-05-05,AS008873,Supervision Technology (Pvt) Ltd,Item,Warranty 2 Years on Draytek Unit,Taxable Sales,1,0,,AD,,,A2A-1620190802
Invoice,2021-05-06,AS008874,Avian,Item,Item,Taxable Sales,1,0,,A,PO-D/21/0000095,,A9F-1620284291
Invoice,2021-05-06,AS008874,Avian,HDD:10 TB ENT SATA,10TB Seagate Enterprise Hard Drive,Non,2,146000.00,HDD,A,PO-D/21/0000095,,A9F-1620284291
Invoice,2021-05-06,AS008874,Avian,Item,"S/N  ZLW02NDW		
         ZLW02RY6		
",Taxable Sales,1,0,,A,PO-D/21/0000095,,A9F-1620284291
Invoice,2021-05-06,AS008874,Avian,Item,Item,Taxable Sales,1,0,,A,PO-D/21/0000095,,A9F-1620284291
Invoice,2021-05-06,AS008874,Avian,Item,Warranty 3 Years on Hard Drive,Taxable Sales,1,0,,A,PO-D/21/0000095,,A9F-1620284291
Invoice,2021-05-06,AS008875,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,AA6-1620288336
Invoice,2021-05-06,AS008875,LANKA COMMODITY BROKERS LTD,Labour Charges Networking,Network Wiring in LCBL Premises,Non,1,827772.50,,AS,,,AA6-1620288336
Invoice,2021-05-06,AS008875,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,AA6-1620288336
Invoice,2021-05-06,AS008875,LANKA COMMODITY BROKERS LTD,Accs,Telephone Cabling in LCBL Premises,Non,1,362482.50,,AS,,,AA6-1620288336
Invoice,2021-05-06,AS008875,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,AA6-1620288336
Invoice,2021-05-06,AS008875,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,AA6-1620288336
Invoice,2021-05-06,AS008875,LANKA COMMODITY BROKERS LTD,Item,Advance Payment of 50% of total invoice amount has to be paid before work commence,Taxable Sales,1,0,,AS,,,AA6-1620288336
Invoice,2021-05-06,AS008875,LANKA COMMODITY BROKERS LTD,Item,"(Advance Payment Amount Rs. 595,127/5)",Taxable Sales,1,0,,AS,,,AA6-1620288336
Invoice,2021-05-06,AS008875,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,AA6-1620288336
